date,age,manner_of_death,gender,race,state,signs_of_mental_illness,threat_level,flee,body_camera
2017-02-24,30.0,shot,M,W,KY,True,attack,Not fleeing,False
2017-02-24,33.0,shot,F,W,TX,False,attack,Car,False
2017-02-25,23.0,shot,M,B,CA,True,attack,Foot,False
2017-02-25,39.0,shot,M,W,GA,False,attack,Car,False
2017-02-26,41.0,shot,M,W,FL,False,other,Not fleeing,False
2017-02-26,46.0,shot,F,W,CA,False,other,Car,False
2017-02-26,36.0,shot,M,W,UT,True,other,Not fleeing,False
2017-02-26,66.0,shot,M,W,FL,False,other,Car,False
2017-02-27,27.0,shot,M,W,NC,True,attack,Foot,False
2017-02-27,40.0,shot,M,W,WI,False,attack,Not fleeing,False
2017-02-28,25.0,shot,M,B,TX,False,attack,Not fleeing,False
2017-02-28,20.0,shot,M,B,FL,False,attack,Foot,False
2017-02-28,43.0,shot,M,H,LA,True,other,Not fleeing,False
2017-03-01,40.0,shot,M,B,TX,False,attack,Not fleeing,True
2017-03-02,33.0,shot,M,W,WI,True,attack,Not fleeing,False
2017-03-02,34.0,shot,M,H,CA,False,other,Not fleeing,False
2017-03-02,27.0,shot,M,H,AZ,False,attack,Not fleeing,False
2017-03-02,25.0,shot,M,H,NV,False,attack,Not fleeing,False
2017-03-02,37.0,shot,M,H,NJ,True,other,Not fleeing,False
2017-03-03,32.0,shot,M,W,CO,True,other,Not fleeing,False
2017-03-03,25.0,shot,M,N,CA,False,attack,Not fleeing,False
2017-03-04,38.0,shot,M,W,OK,False,attack,Car,True
2017-03-04,50.0,shot,M,W,SC,True,attack,Not fleeing,False
2017-03-04,26.0,shot,M,W,CA,False,other,Foot,False
2017-03-04,70.0,shot and Tasered,M,H,CA,False,other,Not fleeing,False
2017-03-07,38.0,shot,M,W,OH,False,other,Car,False
2017-03-07,41.0,shot and Tasered,M,B,CA,True,other,Not fleeing,False
2017-03-08,91.0,shot,M,W,PA,False,attack,Not fleeing,False
2017-03-08,37.0,shot,M,W,CA,False,other,Not fleeing,False
2017-03-08,25.0,shot,M,W,NC,True,other,Not fleeing,False
2017-03-09,29.0,shot,M,W,CA,True,other,Not fleeing,False
2017-03-09,24.0,shot and Tasered,M,H,CA,True,other,Not fleeing,False
2017-03-10,40.0,shot,M,W,CA,True,attack,Not fleeing,False
2017-03-11,51.0,shot,M,W,TX,False,attack,Not fleeing,False
2017-03-11,30.0,shot,M,B,LA,False,attack,Not fleeing,False
2017-03-12,28.0,shot,M,H,WA,False,attack,Foot,True
2017-03-12,33.0,shot and Tasered,M,H,CA,True,other,Not fleeing,False
2017-03-13,23.0,shot,M,B,OH,False,other,Not fleeing,True
2017-03-13,23.0,shot,M,W,CA,True,other,Not fleeing,False
2017-03-13,20.0,shot,M,B,MD,False,other,Other,True
2017-03-14,56.0,shot,M,W,NJ,True,attack,Not fleeing,False
2017-03-14,36.0,shot,M,W,WA,False,attack,Not fleeing,False
2017-03-14,18.0,shot,M,W,CO,False,attack,Not fleeing,False
2017-03-14,43.0,shot,M,W,FL,False,attack,Not fleeing,False
2017-03-14,16.0,shot,F,H,CA,False,other,Not fleeing,False
2017-03-15,29.0,shot,M,B,MN,False,other,Not fleeing,False
2017-03-15,25.0,shot,M,W,AZ,False,other,Car,False
2017-03-16,34.0,shot,M,B,MI,False,attack,Not fleeing,False
2017-03-16,32.0,shot,M,B,WI,False,other,Not fleeing,True
2017-03-16,58.0,shot,M,W,FL,True,attack,Not fleeing,False
2017-03-16,36.0,shot,M,B,TN,True,attack,Not fleeing,True
2017-03-16,32.0,shot and Tasered,M,B,NC,False,attack,Not fleeing,False
2017-03-17,25.0,shot,M,W,ME,False,other,Not fleeing,False
2017-03-17,59.0,shot,F,W,TN,True,attack,Not fleeing,False
2017-03-17,25.0,shot and Tasered,M,B,CA,True,other,Not fleeing,False
2017-03-18,25.0,shot,M,W,KS,False,attack,Not fleeing,False
2017-03-18,42.0,shot,M,W,ID,False,attack,Not fleeing,False
2017-03-18,36.0,shot,M,W,GA,False,other,Car,False
2017-03-19,59.0,shot,M,W,MO,False,attack,Other,False
2017-03-19,21.0,shot,F,B,FL,False,other,Not fleeing,False
2017-03-19,19.0,shot,M,W,FL,False,attack,Foot,False
2017-03-19,45.0,shot,M,H,FL,True,other,Car,False
2017-03-19,37.0,shot,M,W,CA,False,attack,Not fleeing,False
2017-03-22,42.0,shot,M,W,KY,False,other,Not fleeing,False
2017-03-22,27.0,shot,M,B,LA,False,attack,Not fleeing,False
2017-03-22,45.0,shot,M,A,WI,False,attack,Not fleeing,False
2017-03-23,51.0,shot,M,B,WA,True,other,Not fleeing,False
2017-03-23,42.0,shot,M,B,AR,False,attack,Car,False
2017-03-23,24.0,shot,M,H,AZ,False,attack,Not fleeing,False
2017-03-24,39.0,shot,M,B,MD,True,other,Not fleeing,True
2017-03-24,18.0,shot,M,W,CA,False,attack,Not fleeing,False
2017-03-24,26.0,shot,M,H,TX,False,other,Foot,False
2017-03-25,35.0,shot,M,H,CA,False,other,Foot,False
2017-03-26,53.0,shot,M,W,CA,False,attack,Not fleeing,False
2017-03-26,54.0,shot,M,W,AR,False,attack,Foot,False
2017-03-26,36.0,shot,M,W,AK,False,attack,Other,False
2017-03-26,56.0,shot,M,W,FL,True,attack,Not fleeing,False
2017-03-27,51.0,shot,M,W,TN,False,attack,Not fleeing,False
2017-03-27,45.0,shot,M,W,MS,False,attack,Car,False
2017-03-27,28.0,shot,M,W,MD,False,other,Not fleeing,True
2017-03-28,36.0,shot,M,W,IN,False,attack,Car,False
2017-03-28,73.0,shot,M,W,MI,False,attack,Not fleeing,False
2017-03-29,26.0,shot,M,W,TN,False,other,Not fleeing,False
2017-03-29,41.0,shot,M,W,IL,False,attack,Car,False
2017-03-29,59.0,shot,M,W,OK,False,attack,Car,False
2017-03-29,28.0,shot,M,B,DE,False,other,Car,False
2017-03-29,45.0,shot,M,W,KY,False,attack,Not fleeing,False
2017-03-29,27.0,shot,M,W,TX,False,other,Car,False
2017-03-30,46.0,shot,M,W,NJ,False,other,Car,False
2017-04-01,34.0,shot,M,B,FL,False,attack,Foot,False
2017-04-01,30.0,shot,M,A,LA,False,other,Not fleeing,False
2017-04-03,46.0,shot and Tasered,M,H,SC,True,other,Not fleeing,True
2017-04-04,47.0,shot,M,H,CA,False,other,Foot,False
2017-04-04,32.0,shot,M,H,TX,False,attack,Car,False
2017-04-04,65.0,shot,M,W,CA,False,attack,Car,False
2017-04-05,19.0,shot,M,H,IN,False,attack,Car,False
2017-04-05,22.0,shot,M,W,AR,False,other,Not fleeing,False
2017-04-06,39.0,shot,M,B,OH,True,attack,Not fleeing,False
2017-04-06,38.0,shot,M,W,OH,True,attack,Not fleeing,False
2017-04-06,68.0,shot,M,W,FL,False,attack,Not fleeing,False
2017-04-06,49.0,shot,M,B,FL,False,attack,Not fleeing,False
2017-04-06,37.0,shot,M,B,NJ,False,attack,Not fleeing,False
2017-04-07,33.0,shot,M,A,SD,False,attack,Car,False
2017-04-08,25.0,shot,M,W,WI,False,other,Not fleeing,False
2017-04-09,36.0,shot,M,H,CA,False,attack,Not fleeing,False
2017-04-09,36.0,shot,M,W,CA,False,other,Not fleeing,False
2017-04-10,30.0,shot,M,W,OH,False,other,Not fleeing,False
2017-04-10,39.0,shot,M,B,TX,False,other,Foot,True
2017-04-12,28.0,shot,M,B,CA,False,other,Not fleeing,False
2017-04-13,28.0,shot,M,W,AZ,False,other,Not fleeing,False
2017-04-13,25.0,shot,M,W,KS,False,attack,Car,False
2017-04-13,57.0,shot,M,W,CT,False,other,Not fleeing,False
2017-04-14,33.0,shot,M,W,WA,True,other,Car,False
2017-04-14,24.0,shot,M,N,ND,False,other,Not fleeing,False
2017-04-14,37.0,shot,M,W,NJ,True,attack,Not fleeing,False
2017-04-15,33.0,shot,M,B,AR,False,attack,Not fleeing,False
2017-04-15,56.0,shot,M,W,CA,False,other,Not fleeing,False
2017-04-15,56.0,shot,M,W,OH,True,attack,Not fleeing,False
2017-04-15,16.0,shot,M,H,CA,False,other,Foot,True
2017-04-16,47.0,shot,M,W,MN,False,other,Not fleeing,False
2017-04-17,33.0,shot,M,W,TN,False,other,Car,False
2017-04-18,32.0,shot,M,W,WV,False,attack,Car,False
2017-04-19,21.0,shot,M,B,DE,False,attack,Other,True
2017-04-20,64.0,shot,M,W,OK,True,attack,Not fleeing,False
2017-04-20,19.0,shot,M,B,WA,False,attack,Not fleeing,False
2017-04-20,26.0,shot,M,H,SC,False,attack,Not fleeing,False
2017-04-20,25.0,shot,M,H,AZ,False,other,Car,False
2017-04-20,17.0,shot,F,W,AZ,False,other,Car,False
2017-04-20,55.0,shot and Tasered,M,H,TX,False,other,Not fleeing,False
2017-04-21,25.0,shot,M,W,OR,True,other,Not fleeing,False
2017-04-22,43.0,shot,M,A,CA,False,attack,Foot,False
2017-04-22,39.0,shot,M,B,IN,True,other,Not fleeing,False
2017-04-22,24.0,shot,M,W,OH,True,other,Not fleeing,False
2017-04-23,70.0,shot,M,W,AZ,False,attack,Not fleeing,False
2017-04-24,79.0,shot,M,W,PA,True,attack,Not fleeing,False
2017-04-24,16.0,shot,M,B,TX,False,other,Foot,True
2017-04-24,35.0,shot,M,W,OR,False,attack,Not fleeing,False
2017-04-24,15.0,shot,M,B,TX,False,attack,Not fleeing,False
2017-04-25,23.0,shot,M,B,NJ,False,other,Car,False
2017-04-25,53.0,shot,M,H,TX,True,attack,Not fleeing,True
2017-04-25,20.0,shot,M,H,CA,False,other,Car,False
2017-04-25,27.0,shot and Tasered,M,B,GA,False,other,Not fleeing,False
2017-04-26,53.0,shot,M,W,PA,True,other,Not fleeing,False
2017-04-26,32.0,shot,M,W,OH,False,other,Car,False
2017-04-26,57.0,shot and Tasered,M,B,FL,False,other,Not fleeing,False
2017-04-27,26.0,shot,M,B,DE,False,attack,Not fleeing,False
2017-04-27,53.0,shot,M,W,SD,True,attack,Not fleeing,False
2017-04-28,32.0,shot,M,B,GA,False,attack,Not fleeing,False
2017-04-28,25.0,shot,M,H,CA,False,attack,Not fleeing,False
2017-04-29,15.0,shot,M,B,TX,False,undetermined,Not fleeing,True
2017-04-29,59.0,shot,M,W,HI,False,other,Not fleeing,False
2017-04-29,35.0,shot,M,B,VA,False,attack,Not fleeing,False
2017-04-29,33.0,shot,M,H,NM,False,attack,Not fleeing,True
2017-04-30,32.0,shot,M,W,OK,True,attack,Not fleeing,False
2017-04-30,49.0,shot,M,W,CA,False,attack,Not fleeing,False
2017-04-30,46.0,shot,M,B,MI,False,attack,Not fleeing,False
2017-05-01,25.0,shot,M,W,TX,False,attack,Not fleeing,False
2017-05-02,20.0,shot,M,H,TX,True,other,Not fleeing,False
2017-05-02,48.0,shot and Tasered,M,B,TX,False,attack,Not fleeing,False
2017-05-03,37.0,shot,M,W,CA,True,attack,Not fleeing,False
2017-05-03,24.0,shot,M,W,CA,True,attack,Not fleeing,False
2017-05-03,18.0,shot,M,B,MI,False,attack,Not fleeing,True
2017-05-03,67.0,shot,M,W,GA,True,attack,Not fleeing,False
2017-05-03,26.0,shot,M,W,CA,False,attack,Not fleeing,True
2017-05-04,54.0,shot,F,H,TX,True,other,Not fleeing,False
2017-05-06,15.0,shot,M,W,CA,True,attack,Not fleeing,True
2017-05-07,27.0,shot,M,B,AL,False,undetermined,Other,True
2017-05-07,26.0,shot,M,H,NY,False,attack,Foot,False
2017-05-07,62.0,shot,M,W,NV,True,other,Not fleeing,False
2017-05-07,24.0,shot,M,B,TX,False,attack,Foot,False
2017-05-08,32.0,shot,M,B,CA,True,attack,Foot,False
2017-05-08,29.0,shot,M,W,CA,False,attack,Not fleeing,False
2017-05-09,15.0,shot,M,H,CT,False,other,Car,False
2017-05-09,25.0,shot,M,B,FL,True,attack,Not fleeing,False
2017-05-09,40.0,shot,M,W,CO,False,attack,Not fleeing,False
2017-05-09,39.0,shot,M,W,SC,False,other,Foot,False
2017-05-09,34.0,shot,M,W,OH,False,attack,Not fleeing,False
2017-05-09,36.0,shot,M,W,MI,True,attack,Not fleeing,False
2017-05-10,24.0,shot,M,B,OR,True,other,Foot,False
2017-05-10,50.0,shot,F,B,MO,False,attack,Not fleeing,False
2017-05-10,50.0,shot and Tasered,M,W,CA,False,other,Car,False
2017-05-11,37.0,shot,M,H,TX,False,attack,Not fleeing,False
2017-05-12,30.0,shot,M,W,MT,True,attack,Not fleeing,False
2017-05-12,35.0,shot,M,W,AL,False,other,Not fleeing,False
2017-05-12,46.0,shot,M,W,FL,False,attack,Car,False
2017-05-12,51.0,shot and Tasered,M,B,PA,False,other,Not fleeing,False
2017-05-13,37.0,shot,M,W,WI,False,attack,Foot,False
2017-05-13,41.0,shot,M,B,MO,False,attack,Not fleeing,False
2017-05-14,41.0,shot,M,H,AZ,False,attack,Car,False
2017-05-14,48.0,shot,M,W,VA,True,attack,Not fleeing,False
2017-05-15,27.0,shot,F,B,AZ,False,other,Not fleeing,False
2017-05-15,29.0,shot,M,B,VA,False,other,Not fleeing,False
2017-05-15,47.0,shot,M,W,TN,True,attack,Other,False
2017-05-15,37.0,shot,M,W,CA,False,attack,Other,False
2017-05-15,34.0,shot,M,H,CA,True,attack,Foot,False
2017-05-15,48.0,shot,M,W,OK,False,attack,Not fleeing,False
2017-05-16,41.0,shot,F,W,DC,False,attack,Not fleeing,False
2017-05-16,25.0,shot,M,B,AZ,False,other,Not fleeing,False
2017-05-16,24.0,shot,M,H,CA,True,attack,Not fleeing,False
2017-05-16,38.0,shot,M,W,MT,False,attack,Car,False
2017-05-17,28.0,shot,M,W,VA,False,attack,Car,False
2017-05-20,47.0,shot,M,W,PA,True,other,Not fleeing,False
2017-05-20,65.0,shot,M,W,ME,False,attack,Not fleeing,False
2017-05-20,58.0,shot,M,W,CA,True,attack,Not fleeing,True
2017-05-21,33.0,shot,M,B,WI,False,attack,Not fleeing,False
2017-05-21,43.0,shot,M,W,PA,False,attack,Car,False
2017-05-21,24.0,shot,M,B,LA,False,attack,Not fleeing,False
2017-05-21,37.0,shot,M,H,FL,False,attack,Not fleeing,False
2017-05-22,31.0,shot,M,W,ID,False,attack,Not fleeing,False
2017-05-23,65.0,shot,M,W,NV,False,attack,Not fleeing,False
2017-05-23,59.0,shot,M,W,CA,False,other,Not fleeing,False
2017-05-23,74.0,shot,M,W,TN,False,attack,Not fleeing,False
2017-05-23,21.0,shot and Tasered,M,H,AZ,False,attack,Other,False
2017-05-24,24.0,shot,M,W,OH,True,attack,Not fleeing,True
2017-05-24,37.0,shot,M,H,CA,False,attack,Not fleeing,False
2017-05-25,23.0,shot,M,W,AK,False,attack,Car,False
2017-05-26,59.0,shot,M,H,NM,False,other,Not fleeing,False
2017-05-26,33.0,shot,M,W,MO,True,attack,Not fleeing,False
2017-05-26,34.0,shot,M,W,AZ,True,attack,Not fleeing,False
2017-05-27,30.0,shot,M,W,TN,False,other,Car,False
2017-05-27,30.0,shot,M,W,GA,False,attack,Not fleeing,False
2017-05-28,37.0,shot,M,W,FL,False,attack,Car,False
2017-05-28,22.0,shot,M,B,NC,False,attack,Not fleeing,False
2017-05-28,35.0,shot and Tasered,M,W,CA,True,other,Not fleeing,False
2017-05-29,37.0,shot,M,W,ME,False,other,Not fleeing,False
2017-05-29,20.0,shot,M,H,CA,False,attack,Car,True
2017-05-29,62.0,shot,M,W,WV,True,attack,Not fleeing,False
2017-05-31,24.0,shot,M,W,CA,False,attack,Not fleeing,False
2017-05-31,17.0,shot,M,W,CO,False,other,Other,False
2017-06-01,27.0,shot,M,H,NV,True,attack,Not fleeing,False
2017-06-02,51.0,shot,M,W,FL,False,attack,Car,False
2017-06-02,29.0,shot,M,B,AL,False,attack,Not fleeing,False
2017-06-02,34.0,shot,M,B,MS,False,attack,Not fleeing,False
2017-06-02,18.0,shot,M,A,OK,False,attack,Foot,False
2017-06-02,17.0,shot,M,B,IL,False,attack,Not fleeing,False
2017-06-02,55.0,shot,M,H,TX,False,attack,Not fleeing,False
2017-06-03,44.0,shot,M,W,AZ,False,attack,Not fleeing,False
2017-06-04,27.0,shot,M,W,FL,False,attack,Not fleeing,False
2017-06-04,66.0,shot,M,W,CA,True,attack,Not fleeing,False
2017-06-05,45.0,shot,M,W,KY,False,attack,Car,False
2017-06-05,47.0,shot,M,B,FL,False,other,Not fleeing,False
2017-06-05,34.0,shot,M,W,FL,False,attack,Other,False
2017-06-05,37.0,shot,M,B,TX,False,other,Not fleeing,False
2017-06-06,54.0,shot,M,W,ME,False,attack,Not fleeing,False
2017-06-06,50.0,shot,M,W,WA,False,attack,Car,False
2017-06-07,21.0,shot,M,H,CA,False,attack,Not fleeing,True
2017-06-07,21.0,shot,M,W,MO,False,attack,Not fleeing,False
2017-06-07,35.0,shot,M,W,MD,False,attack,Not fleeing,True
2017-06-07,75.0,shot,M,W,NC,True,attack,Not fleeing,False
2017-06-08,33.0,shot,F,W,CA,False,attack,Not fleeing,False
2017-06-08,45.0,shot,M,H,CA,False,attack,Not fleeing,False
2017-06-08,48.0,shot,M,W,CO,False,attack,Not fleeing,False
2017-06-08,58.0,shot,M,W,OK,True,attack,Not fleeing,False
2017-06-08,30.0,shot and Tasered,M,B,PA,False,other,Foot,False
2017-06-09,44.0,shot,M,H,IL,False,attack,Car,False
2017-06-09,82.0,shot,M,W,FL,True,attack,Not fleeing,False
2017-06-09,29.0,shot and Tasered,M,B,OK,True,other,Not fleeing,False
2017-06-10,25.0,shot,M,O,WA,False,other,Car,False
2017-06-10,53.0,shot,M,W,IA,False,other,Not fleeing,False
2017-06-10,60.0,shot,M,W,TX,True,other,Not fleeing,False
2017-06-11,19.0,shot,M,B,WI,False,other,Car,False
2017-06-12,63.0,shot,M,H,TX,False,attack,Not fleeing,False
2017-06-12,50.0,shot,M,W,KY,False,attack,Not fleeing,False
2017-06-12,35.0,shot,M,W,LA,False,other,Not fleeing,False
2017-06-12,45.0,shot and Tasered,M,H,CA,False,other,Not fleeing,False
2017-06-13,24.0,shot,M,W,IL,False,attack,Foot,False
2017-06-13,36.0,shot,M,W,NH,False,other,Not fleeing,False
2017-06-13,35.0,shot,M,B,LA,False,other,Not fleeing,False
2017-06-13,33.0,shot,M,B,MO,False,attack,Not fleeing,False
2017-06-14,66.0,shot,M,W,VA,False,attack,Not fleeing,False
2017-06-14,54.0,shot,M,W,TN,True,other,Not fleeing,False
2017-06-14,20.0,shot and Tasered,M,A,WA,False,attack,Not fleeing,False
2017-06-15,40.0,shot,M,W,NH,False,undetermined,Car,False
2017-06-16,41.0,shot,M,W,MS,False,attack,Car,False
2017-06-16,30.0,shot,M,H,CA,False,other,Not fleeing,True
2017-06-16,32.0,shot,M,H,CA,True,other,Not fleeing,False
2017-06-16,24.0,shot,F,W,MS,False,other,Car,False
2017-06-16,37.0,shot,M,W,CA,False,other,Foot,False
2017-06-17,28.0,shot,F,H,CA,False,other,Not fleeing,False
2017-06-17,48.0,shot,M,W,SD,False,attack,Not fleeing,False
2017-06-18,30.0,shot,F,B,WA,True,other,Not fleeing,False
2017-06-18,64.0,shot,M,W,WI,True,other,Not fleeing,False
2017-06-19,21.0,shot,M,N,AK,True,attack,Foot,False
2017-06-19,28.0,shot,M,W,TX,False,other,Not fleeing,False
2017-06-20,36.0,shot,M,H,CA,False,attack,Other,False
2017-06-20,40.0,shot,M,W,TN,False,attack,Car,False
2017-06-20,32.0,shot,M,W,OH,True,attack,Other,False
2017-06-20,50.0,shot,M,W,KS,True,other,Not fleeing,False
2017-06-20,28.0,shot and Tasered,M,H,NV,False,other,Not fleeing,True
2017-06-21,33.0,shot,M,W,MO,False,other,Car,False
2017-06-21,37.0,shot,M,H,OK,False,other,Not fleeing,False
2017-06-22,17.0,shot,M,H,CA,False,other,Not fleeing,False
2017-06-23,20.0,shot,M,H,CA,False,attack,Not fleeing,False
2017-06-23,34.0,shot,M,H,AZ,False,attack,Car,False
2017-06-24,37.0,shot,M,W,OR,True,attack,Car,False
2017-06-24,24.0,shot,M,W,AL,False,other,Not fleeing,False
2017-06-24,47.0,shot,M,W,OK,False,attack,Foot,False
2017-06-24,20.0,shot,M,B,WA,False,other,Car,False
2017-06-25,56.0,shot,M,B,SC,False,other,Foot,False
2017-06-25,24.0,shot,M,B,OK,False,attack,Not fleeing,True
2017-06-25,47.0,shot,M,W,AZ,False,attack,Not fleeing,False
2017-06-25,56.0,shot,M,W,NV,False,attack,Not fleeing,True
2017-06-26,36.0,shot,M,H,NM,True,attack,Not fleeing,False
2017-06-27,35.0,shot and Tasered,M,H,TX,False,attack,Foot,False
2017-06-28,37.0,shot,M,W,CA,True,attack,Not fleeing,True
2017-06-28,37.0,shot,M,B,TN,False,attack,Not fleeing,False
2017-06-29,45.0,shot,M,B,IN,False,other,Car,False
2017-06-29,41.0,shot,M,H,CA,False,attack,Not fleeing,False
2017-06-29,23.0,shot,M,B,GA,False,other,Not fleeing,False
2017-06-29,37.0,shot,M,H,FL,False,other,Not fleeing,False
2017-06-30,32.0,shot,F,W,CO,False,attack,Car,False
2017-06-30,23.0,shot,M,W,CO,False,attack,Foot,False
2017-06-30,33.0,shot,M,H,CO,False,other,Foot,False
2017-07-01,23.0,shot,M,H,AZ,False,other,Not fleeing,True
2017-07-01,37.0,shot,M,B,IL,False,other,Not fleeing,True
2017-07-01,19.0,shot,M,A,CO,True,other,Not fleeing,True
2017-07-02,39.0,shot,M,W,VA,True,attack,Not fleeing,False
2017-07-03,53.0,shot,M,W,WA,False,other,Not fleeing,True
2017-07-03,51.0,shot,M,W,IN,True,attack,Not fleeing,False
2017-07-03,25.0,shot,M,W,OR,False,attack,Foot,False
2017-07-03,45.0,shot,M,W,GA,False,other,Not fleeing,False
2017-07-04,37.0,shot,M,W,CO,False,undetermined,Not fleeing,False
2017-07-04,28.0,shot,M,H,NM,False,undetermined,Other,False
2017-07-04,36.0,shot,M,B,OH,False,attack,Not fleeing,False
2017-07-04,32.0,shot,M,H,UT,True,other,Car,False
2017-07-04,39.0,shot,M,W,IL,True,attack,Not fleeing,False
2017-07-04,46.0,shot,M,W,WA,False,other,Not fleeing,False
2017-07-04,53.0,shot,M,N,CO,False,attack,Not fleeing,False
2017-07-04,42.0,shot,M,B,CA,False,other,Car,False
2017-07-05,34.0,shot,M,B,NY,False,attack,Foot,False
2017-07-05,29.0,shot,F,W,IA,False,attack,Foot,True
2017-07-05,53.0,shot,M,W,IL,False,other,Not fleeing,False
2017-07-05,45.0,shot,M,W,OK,False,attack,Not fleeing,False
2017-07-05,24.0,shot,M,H,CA,False,other,Foot,False
2017-07-05,51.0,shot,M,W,ME,False,attack,Not fleeing,False
2017-07-06,35.0,shot,M,H,FL,False,other,Car,False
2017-07-06,27.0,shot,M,B,LA,False,other,Not fleeing,False
2017-07-07,33.0,shot,M,B,GA,True,attack,Not fleeing,False
2017-07-07,15.0,shot,M,W,AL,False,other,Car,False
2017-07-07,30.0,shot,M,B,OH,False,other,Not fleeing,True
2017-07-08,22.0,shot,M,A,WA,True,other,Not fleeing,False
2017-07-08,23.0,shot,M,B,FL,True,other,Not fleeing,False
2017-07-08,50.0,shot,F,W,NC,False,attack,Not fleeing,False
2017-07-09,28.0,shot,M,W,OH,False,attack,Not fleeing,False
2017-07-09,34.0,shot,M,W,WA,False,attack,Not fleeing,False
2017-07-09,24.0,shot,M,H,IL,False,attack,Foot,False
2017-07-09,54.0,shot,M,B,OH,False,attack,Not fleeing,False
2017-07-10,26.0,shot,M,W,MD,False,attack,Not fleeing,False
2017-07-10,39.0,shot,M,W,MN,False,attack,Car,False
2017-07-11,34.0,shot,M,W,WI,True,other,Car,False
2017-07-11,27.0,shot,M,W,NV,True,undetermined,Not fleeing,True
2017-07-11,48.0,shot,M,W,MO,False,other,Not fleeing,False
2017-07-11,47.0,shot,M,B,KS,False,undetermined,Not fleeing,False
2017-07-11,54.0,shot,M,W,AZ,False,attack,Foot,False
2017-07-12,33.0,shot,M,N,OK,False,attack,Not fleeing,False
2017-07-12,40.0,shot,M,W,SC,True,other,Not fleeing,False
2017-07-12,58.0,shot,M,W,CA,False,other,Not fleeing,False
2017-07-13,55.0,shot,M,W,AZ,False,other,Not fleeing,False
2017-07-13,47.0,shot,M,W,FL,True,other,Not fleeing,False
2017-07-13,42.0,shot,M,H,AZ,False,attack,Not fleeing,False
2017-07-15,29.0,shot,M,H,CA,False,other,Foot,False
2017-07-15,40.0,shot,F,W,MN,False,undetermined,Not fleeing,False
2017-07-15,23.0,shot,M,B,CA,True,other,Not fleeing,False
2017-07-15,23.0,shot,M,W,TX,False,attack,Foot,False
2017-07-17,25.0,shot,F,B,VA,False,attack,Not fleeing,False
2017-07-17,52.0,shot,M,H,NM,False,attack,Not fleeing,True
2017-07-17,43.0,shot,M,W,VA,False,attack,Car,False
